failure_id,plant_id,failure_type,outage_hours,financial_loss_usd,failure_date
516,63,Grid Instability,16.75,317574.2,2023-01-18
517,72,Voltage Drop,44.6,265449.48,2023-07-25
518,26,Grid Instability,14.73,430775.78,2024-01-24
519,14,Grid Instability,25.2,330301.38,2023-09-15
520,152,Overheating,16.19,320890.42,2023-02-10
521,93,Voltage Drop,22.22,300900.02,2023-06-23
522,92,Voltage Drop,23.57,451301.77,2023-04-26
523,93,Overheating,8.82,136916.85,2024-11-08
524,157,Grid Instability,35.35,499645.62,2023-07-01
525,193,Grid Instability,40.21,213448.33,2023-11-15
526,157,Overheating,3.59,5769.5,2024-12-06
527,94,Voltage Drop,3.38,52017.28,2024-11-23
528,189,Grid Instability,4.25,398522.24,2024-09-12
529,33,Transformer Failure,1.97,356482.01,2024-12-27
530,84,Voltage Drop,5.33,357079.53,2023-11-16
531,146,Transformer Failure,36.31,115309.01,2023-10-15
532,199,Voltage Drop,5.45,274569.43,2024-08-11
533,98,Transformer Failure,8.91,217493.9,2024-08-04
534,40,Overheating,37.46,396172.76,2023-09-26
535,174,Overheating,15.45,179942.21,2024-02-29
536,39,Voltage Drop,19.35,315047.86,2024-03-10
537,89,Overheating,30.46,99281.41,2024-02-28
538,79,Overheating,1.11,383684.37,2023-11-18
539,85,Transformer Failure,4.94,70955.98,2024-07-24
540,115,Voltage Drop,37.62,283083.66,2024-01-15
541,7,Transformer Failure,18.54,337915.17,2024-09-29
542,76,Overheating,41.86,301814.56,2023-05-27
543,113,Grid Instability,5.53,358671.28,2023-05-05
544,45,Overheating,11.21,39150.22,2024-02-18
545,126,Grid Instability,13.44,237689.38,2024-06-18
546,158,Transformer Failure,2.5,203477.32,2023-07-25
547,51,Voltage Drop,27.67,204884.45,2023-04-09
548,68,Voltage Drop,35.94,5080.28,2024-07-06
549,115,Grid Instability,23.22,210168.69,2024-11-15
550,31,Voltage Drop,16.51,42368.18,2024-11-20
551,101,Grid Instability,2.64,288142.91,2024-06-25
552,35,Voltage Drop,15.18,394079.55,2023-03-26
553,38,Voltage Drop,41.92,150204.46,2024-07-02
554,197,Voltage Drop,5.87,84495.97,2024-09-13
555,96,Voltage Drop,44.88,479442.61,2024-01-12
556,23,Transformer Failure,39.86,385182.48,2023-06-15
557,172,Transformer Failure,27.76,227920.15,2023-11-27
558,77,Voltage Drop,17.08,498922.74,2024-03-01
559,150,Voltage Drop,43.04,148962.18,2024-05-26
560,139,Overheating,42.75,59927.5,2024-11-13
561,11,Grid Instability,19.64,127133.31,2023-01-31
562,118,Overheating,1.01,276859.2,2023-01-17
563,76,Transformer Failure,9.68,478586.57,2023-10-12
564,190,Overheating,18.67,400504.3,2023-06-15
565,36,Overheating,46.62,66813.7,2024-09-10
566,168,Grid Instability,6.01,353669.1,2023-02-17
567,161,Transformer Failure,23.35,161184.66,2024-08-18
568,106,Overheating,31.18,394816.81,2023-04-27
569,167,Grid Instability,35.54,163783.88,2023-04-27
570,194,Overheating,35.74,295813.57,2024-01-04
571,67,Grid Instability,18.24,125413.79,2024-02-26
572,156,Transformer Failure,43.76,302210.11,2024-11-09
573,44,Voltage Drop,10.26,199036.55,2023-03-01
574,32,Voltage Drop,10.53,139357.88,2023-04-11
575,80,Transformer Failure,40.59,371712.94,2023-02-09
576,131,Voltage Drop,46.51,473302.69,2024-11-20
577,143,Grid Instability,9.32,337305.72,2024-09-01
578,196,Transformer Failure,33.87,169460.59,2024-07-25
579,29,Transformer Failure,35.05,222473.38,2024-01-15
580,195,Transformer Failure,4.6,468677.67,2024-01-03
581,181,Overheating,34.44,184743.21,2024-06-28
582,167,Grid Instability,2.62,63242.22,2023-01-28
583,69,Overheating,12.9,62869.25,2024-08-16
584,52,Grid Instability,36.73,238121.59,2024-11-04
585,57,Transformer Failure,10.17,82855.2,2024-04-18
586,97,Grid Instability,37.13,244758.35,2024-09-05
587,156,Grid Instability,26.6,121525.12,2024-07-04
588,11,Overheating,20.65,475590.64,2024-05-19
589,60,Overheating,35.68,139448.37,2024-03-29
590,192,Overheating,19.08,356612.01,2024-02-03
591,122,Transformer Failure,46.79,469748.72,2024-10-16
592,37,Voltage Drop,14.74,243429.21,2024-08-14
593,196,Transformer Failure,11.37,131231.93,2023-11-10
594,77,Transformer Failure,27.14,216021.32,2024-10-26
595,121,Overheating,40.91,134038.01,2023-09-16
596,134,Transformer Failure,47.12,312053.38,2023-02-16
597,2,Transformer Failure,34.51,135174.57,2023-09-02
598,169,Voltage Drop,8.65,23428.53,2023-11-01
599,79,Voltage Drop,47.95,265691.65,2024-11-02
600,2,Transformer Failure,9.95,353158.15,2024-04-21
601,87,Voltage Drop,4.34,445765.16,2024-08-17
602,67,Grid Instability,44.71,235383.79,2023-09-04
603,65,Overheating,37.74,5594.76,2024-02-15
604,197,Transformer Failure,29.11,195095.98,2024-03-22
605,178,Grid Instability,44.22,275438.6,2023-03-02
606,147,Voltage Drop,19.58,111575.91,2024-07-20
607,25,Transformer Failure,18.85,372026.67,2023-05-31
608,137,Voltage Drop,36.33,342587.9,2023-09-13
609,19,Transformer Failure,19.5,444047.88,2023-04-07
610,5,Grid Instability,18.08,315133.58,2023-05-24
611,71,Grid Instability,26.41,368665.14,2023-09-19
612,158,Transformer Failure,26.69,188697.3,2024-06-09
613,38,Voltage Drop,33.65,166523.79,2024-08-19
614,67,Transformer Failure,38.35,447803.36,2023-11-16
615,50,Overheating,1.67,347208.88,2023-02-22
616,106,Voltage Drop,13.56,229041.08,2024-01-20
617,106,Overheating,4.91,199605.84,2023-11-15
618,171,Transformer Failure,46.34,406219.11,2023-11-26
619,70,Grid Instability,24.48,94647.15,2023-09-27
620,57,Grid Instability,47.64,148186.82,2024-02-17
621,100,Grid Instability,37.81,22237.93,2023-05-25
622,189,Transformer Failure,6.5,81985.33,2023-01-10
623,138,Overheating,36.38,424332.39,2024-06-09
624,108,Grid Instability,46.79,95309.69,2023-11-29
625,151,Transformer Failure,24.26,144144.85,2023-02-25
626,118,Transformer Failure,11.99,445137.2,2023-05-02
627,47,Grid Instability,4.17,260645.89,2023-05-18
628,144,Transformer Failure,21.79,197264.39,2023-08-31
629,127,Transformer Failure,36.08,492013.16,2023-02-26
630,61,Overheating,32.7,108858.45,2023-05-10
631,40,Transformer Failure,40.58,351345.1,2023-04-04
632,155,Transformer Failure,3.49,431376.39,2024-09-05
633,126,Overheating,8.79,398608.92,2024-02-02
634,172,Voltage Drop,1.29,380299.97,2024-08-26
635,152,Transformer Failure,21.27,40830.18,2023-09-25
636,27,Transformer Failure,8.14,4049.67,2023-07-30
637,14,Grid Instability,22.67,353019.18,2023-12-01
638,2,Overheating,40.67,234027.39,2024-08-28
639,68,Transformer Failure,34.83,241928.39,2024-07-11
640,49,Transformer Failure,17.28,316232.02,2023-12-15
641,89,Transformer Failure,12.37,376236.13,2023-01-29
642,38,Transformer Failure,22.87,435944.24,2023-02-22
643,74,Grid Instability,40.99,318964.83,2023-02-06
644,133,Overheating,29.63,13521.12,2024-03-09
645,90,Overheating,30.11,341006.12,2023-03-19
646,161,Grid Instability,47.48,48156.44,2023-10-26
647,194,Voltage Drop,37.25,192509.26,2024-04-20
648,25,Transformer Failure,8.22,7409.31,2023-08-29
649,37,Voltage Drop,23.01,124336.37,2024-12-24
650,15,Grid Instability,23.57,401828.18,2024-08-14
651,199,Grid Instability,40.79,211487.34,2023-10-10
652,146,Overheating,21.13,492184.97,2024-05-30
653,62,Voltage Drop,46.86,499970.83,2024-05-16
654,9,Voltage Drop,3.63,477659.27,2024-05-19
655,81,Transformer Failure,39.05,195835.1,2024-07-20
656,93,Voltage Drop,30.97,372583.65,2024-11-15
657,34,Voltage Drop,19.52,247618.04,2024-04-02
658,72,Voltage Drop,6.38,453943.34,2023-02-03
659,168,Transformer Failure,26.56,95180.71,2024-09-06
660,32,Transformer Failure,35.52,362746.31,2023-02-23
661,128,Transformer Failure,20.68,373950.03,2024-01-04
662,164,Transformer Failure,22.16,49938.07,2023-11-15
663,158,Transformer Failure,28.49,335989.71,2024-10-13
664,20,Transformer Failure,9.11,363816.57,2023-12-10
665,85,Transformer Failure,11.73,374298.99,2024-07-08
666,18,Voltage Drop,4.93,449922.98,2024-11-20
667,192,Overheating,33.9,399495.44,2023-09-26
668,140,Voltage Drop,43.42,419817.49,2023-10-31
669,88,Overheating,11.11,234952.19,2024-09-30
670,166,Overheating,18.53,305248.87,2023-03-04
671,28,Overheating,40.03,11637.36,2023-04-14
672,86,Transformer Failure,42.24,215609.57,2024-06-05
673,19,Transformer Failure,29.56,50956.81,2024-02-13
674,6,Transformer Failure,16.3,405974.41,2023-11-19
675,183,Voltage Drop,44.25,35374.73,2024-04-13
676,80,Grid Instability,20.51,307454.54,2023-01-15
677,30,Transformer Failure,23.06,398597.13,2023-12-18
678,45,Grid Instability,38.86,80744.4,2023-03-27
679,136,Grid Instability,4.08,393996.62,2024-09-15
680,117,Overheating,8.45,317514.7,2024-05-04
681,89,Grid Instability,25.37,355703.63,2023-01-26
682,85,Grid Instability,12.81,396240.13,2023-10-26
683,111,Overheating,34.44,415668.91,2023-04-19
684,174,Voltage Drop,23.85,59716.86,2024-09-28
685,195,Overheating,13.85,417392.76,2023-07-26
686,191,Grid Instability,47.11,299625.88,2023-02-18
687,43,Grid Instability,23.24,455511.33,2024-10-12
688,133,Voltage Drop,12.97,426862.26,2023-04-20
689,21,Overheating,46.74,288406.27,2024-03-27
690,143,Voltage Drop,30.02,289816.85,2024-11-21
691,188,Transformer Failure,46.03,253323.57,2023-01-26
692,131,Transformer Failure,23.68,197246.21,2023-04-18
693,153,Voltage Drop,1.48,407221.11,2023-02-05
694,58,Transformer Failure,33.46,345729.2,2024-04-14
695,24,Overheating,35.52,328068.49,2023-09-23
696,85,Overheating,3.16,262577.3,2023-12-10
697,64,Voltage Drop,26.57,116563.29,2023-09-18
698,129,Voltage Drop,5.1,260792.5,2024-01-06
699,56,Grid Instability,8.74,143415.37,2024-08-22
700,10,Transformer Failure,1.09,209262.98,2023-03-15
701,190,Voltage Drop,2.53,325007.51,2023-03-02
702,107,Voltage Drop,37.84,337350.32,2024-07-05
703,192,Grid Instability,37.85,279245.53,2023-07-08
704,16,Transformer Failure,23.8,14773.23,2024-03-11
705,169,Transformer Failure,7.54,300196.42,2024-01-02
706,21,Transformer Failure,26.62,434851.67,2023-11-16
707,141,Voltage Drop,16.72,89745.89,2023-08-09
708,161,Overheating,28.75,437983.51,2024-05-24
709,58,Transformer Failure,20.36,140920.54,2023-06-22
710,90,Grid Instability,30.31,356377.04,2024-07-08
711,121,Overheating,28.62,174835.38,2023-02-06
712,184,Voltage Drop,47.49,43291.21,2024-07-25
713,153,Overheating,8.15,387290.42,2023-07-11
714,153,Voltage Drop,18.53,431547.12,2023-11-28
715,183,Overheating,32.35,426890.15,2023-11-09
716,6,Overheating,17.57,453339.15,2024-05-17
717,138,Grid Instability,20.73,170859.51,2024-11-15
718,114,Grid Instability,2.18,444495.95,2024-07-17
719,43,Transformer Failure,45.39,149278.87,2023-03-16
720,139,Transformer Failure,21.97,423852.56,2024-12-04
721,5,Overheating,26.28,319212.15,2024-06-30
722,50,Transformer Failure,16.54,347734.88,2023-03-05
723,39,Overheating,15.33,118355.88,2023-05-07
724,41,Voltage Drop,25.43,52844.7,2024-12-14
725,137,Overheating,9.87,152623.2,2023-04-01
726,8,Grid Instability,28.48,272656.14,2023-07-17
727,2,Overheating,46.18,86452.55,2023-09-24
728,113,Overheating,29.12,109998.97,2024-07-13
729,89,Grid Instability,47.26,5548.31,2023-04-21
730,130,Overheating,11.53,210687.68,2024-09-04
731,181,Transformer Failure,27,15696.09,2023-03-25
732,19,Transformer Failure,33.77,357436.86,2024-06-16
733,102,Transformer Failure,38.27,202547.45,2024-03-08
734,167,Grid Instability,18.88,25899.75,2024-08-15
735,168,Overheating,21.05,101953.64,2024-11-15
736,153,Voltage Drop,28.34,93977.08,2024-01-06
737,20,Transformer Failure,42.53,265931.95,2024-11-10
738,189,Grid Instability,17.8,316813.1,2023-08-03
739,40,Grid Instability,21.2,394441.51,2023-05-10
740,39,Overheating,20.93,460497.21,2024-04-19
741,3,Voltage Drop,6.39,13992.21,2023-03-10
742,106,Transformer Failure,11.87,64825.81,2024-10-28
743,170,Grid Instability,4.25,376676.92,2023-03-07
744,39,Transformer Failure,2.49,314510,2024-05-24
745,169,Overheating,8.49,347115.02,2024-06-09
746,84,Transformer Failure,41.44,371083.58,2023-02-22
747,134,Overheating,42.99,385915.37,2024-12-05
748,71,Grid Instability,4.4,30801.4,2024-04-09
749,173,Transformer Failure,20.03,137057.66,2023-09-19
750,77,Grid Instability,19.7,91557.22,2023-11-27
751,159,Overheating,7.34,22207.37,2023-09-27
752,97,Voltage Drop,44,273029.63,2023-05-17
753,89,Voltage Drop,41.33,110023.6,2023-10-12
754,169,Transformer Failure,38.86,444607.55,2024-12-14
755,148,Overheating,24.87,185454.48,2024-12-08
756,177,Grid Instability,27.4,360215.98,2024-05-10
757,98,Grid Instability,44.9,362073.26,2024-08-24
758,98,Grid Instability,17.08,41058.25,2023-05-31
759,53,Transformer Failure,13.75,316255.24,2023-07-22
760,10,Overheating,10.36,124893.72,2023-07-18
761,152,Voltage Drop,2.54,300409.63,2023-02-12
762,28,Overheating,29.74,291389.86,2023-10-17
763,123,Transformer Failure,20.55,180585.04,2024-05-16
764,146,Grid Instability,5.5,369551.34,2023-12-17
765,66,Transformer Failure,44.11,288290.02,2023-10-16
766,146,Transformer Failure,21.18,399831.66,2024-07-10
767,158,Transformer Failure,24.02,13021.73,2024-10-01
768,53,Voltage Drop,9.35,307733.91,2023-01-12
769,108,Voltage Drop,12.71,447041.68,2024-06-15
770,71,Transformer Failure,34.67,405967.87,2023-04-10
771,188,Voltage Drop,43.18,122974.93,2024-01-13
772,194,Transformer Failure,20.13,492865.1,2024-05-02
773,119,Overheating,9.93,492135.86,2023-06-22
774,95,Transformer Failure,18.86,2099.39,2024-07-02
775,152,Overheating,24.95,261662.35,2023-11-04
776,46,Voltage Drop,18.62,409929.79,2023-07-09
777,40,Grid Instability,29.14,334479,2023-06-15
778,190,Overheating,37.86,38191.37,2023-10-02
779,96,Voltage Drop,30.74,175960.22,2023-11-08
780,110,Transformer Failure,3.98,142388.98,2024-05-25
781,154,Transformer Failure,19.14,441479.83,2024-07-28
782,179,Transformer Failure,17.57,266374.98,2023-10-07
783,127,Transformer Failure,27.06,114664.39,2024-12-31
784,179,Voltage Drop,36.77,458776.87,2023-08-28
785,63,Transformer Failure,22.79,292958.2,2024-11-15
786,70,Transformer Failure,39.92,385501.37,2023-02-03
787,132,Voltage Drop,12.87,159657.48,2024-06-28
788,14,Voltage Drop,5.74,411991.95,2024-10-12
789,169,Voltage Drop,7.7,38582.75,2024-08-22
790,101,Transformer Failure,29.76,230984.18,2023-04-14
791,35,Overheating,43.36,86932.58,2024-01-15
792,162,Overheating,14.11,205196.3,2023-05-17
793,83,Voltage Drop,14.19,415106.29,2024-06-28
794,167,Grid Instability,47.37,349485.7,2023-06-17
795,134,Grid Instability,20.19,181626.38,2023-11-28
796,129,Transformer Failure,16.42,157190.14,2024-04-29
797,176,Transformer Failure,35.72,388988.74,2024-07-22
798,61,Overheating,43.57,45331.71,2024-01-09
799,59,Voltage Drop,12.38,231089.58,2024-07-15
800,63,Voltage Drop,24.85,468882.44,2024-08-10
801,72,Overheating,41.94,350947.61,2023-12-22
802,11,Transformer Failure,32.61,223163.85,2024-04-05
803,66,Grid Instability,4.02,438217.12,2023-05-25
804,71,Overheating,12.93,32351.51,2023-05-14
805,34,Grid Instability,28.8,201867.66,2024-06-13
806,51,Grid Instability,7.53,358738.02,2024-05-03
807,127,Voltage Drop,14.1,329719.33,2023-06-14
808,173,Voltage Drop,20.59,246020.49,2024-03-19
809,150,Grid Instability,30.77,147227.99,2024-08-15
810,155,Voltage Drop,40.15,43979.56,2023-01-12
811,151,Voltage Drop,23.29,5913.3,2023-11-29
812,55,Transformer Failure,25.55,429949.1,2023-05-29
813,139,Transformer Failure,21.65,63637.25,2024-12-30
814,187,Grid Instability,26.21,456529.22,2024-07-06
815,69,Transformer Failure,45.36,162989.77,2024-12-15
816,57,Transformer Failure,5.77,47679.68,2024-12-26
817,19,Overheating,23.88,375659.89,2024-01-27
818,200,Overheating,21.11,121858.85,2024-09-17
819,5,Voltage Drop,21.04,430489.08,2023-01-31
820,161,Grid Instability,27.04,361593.19,2023-10-21
821,183,Overheating,27,498672.41,2024-11-30
822,145,Transformer Failure,17.35,42942.9,2024-02-08
823,178,Overheating,19.74,387181.42,2023-01-04
824,127,Grid Instability,28.51,242593.68,2023-07-30
825,195,Transformer Failure,31.4,304354.27,2023-05-24
826,149,Voltage Drop,6.24,33749.54,2024-03-11
827,195,Grid Instability,3.09,337738.91,2024-07-25
828,61,Overheating,39.75,323744.95,2023-03-22
829,89,Overheating,2.41,85036.33,2023-02-07
830,44,Voltage Drop,45.79,282544.72,2024-12-15
831,128,Overheating,5.01,178263.03,2024-03-22
832,11,Voltage Drop,39.81,131519.05,2023-05-29
833,108,Voltage Drop,47.69,479169.32,2024-08-17
834,53,Voltage Drop,28.03,238480.59,2023-04-16
835,176,Voltage Drop,29.2,185889.25,2024-03-16
836,78,Transformer Failure,29.94,213495.62,2023-02-20
837,44,Grid Instability,20.03,478317.1,2023-09-14
838,171,Grid Instability,42.39,276381.6,2023-12-15
839,177,Transformer Failure,11.35,230446.17,2024-01-01
840,30,Overheating,8.78,364499.96,2024-01-05
841,148,Transformer Failure,8.51,192434.74,2023-11-03
842,149,Overheating,39.57,229141.59,2024-06-05
843,70,Transformer Failure,28.01,11385.08,2024-11-19
844,99,Voltage Drop,14.2,277335.76,2024-12-03
845,184,Grid Instability,4.69,168527.68,2024-06-22
846,120,Transformer Failure,5.26,398066.32,2023-08-25
847,173,Grid Instability,15.93,254610.38,2024-10-27
848,59,Voltage Drop,46.17,494067.87,2023-03-21
849,47,Voltage Drop,15.55,151804.84,2023-05-30
850,154,Grid Instability,7.32,474991.51,2024-11-09
851,111,Voltage Drop,42.39,406782.05,2023-03-08
852,103,Transformer Failure,35.68,150580.54,2023-12-16
853,67,Transformer Failure,40.63,109072.4,2024-09-21
854,177,Grid Instability,14.99,184738.34,2024-05-01
855,113,Grid Instability,45.01,416726.49,2024-02-08
856,140,Grid Instability,16.29,109213.8,2024-09-05
857,26,Overheating,2.27,199861.93,2024-12-28
858,183,Grid Instability,40.49,163126.41,2023-06-28
859,146,Transformer Failure,47.08,416072.41,2023-12-21
860,53,Overheating,2.72,150166.79,2023-03-22
861,4,Voltage Drop,47.35,277474.62,2024-10-14
862,31,Transformer Failure,47.33,484296.05,2023-12-03
863,167,Overheating,7.6,363360.56,2023-08-07
864,86,Grid Instability,44.31,104292.21,2024-12-05
865,114,Voltage Drop,2.07,17377.41,2023-06-28
866,52,Overheating,11.84,380316.91,2024-11-02
867,5,Transformer Failure,12.42,197742.26,2024-11-10
868,44,Voltage Drop,47.2,66310.63,2024-08-24
869,3,Grid Instability,6.93,166819.67,2024-11-28
870,67,Grid Instability,23.88,174359.61,2024-04-09
871,185,Transformer Failure,27.88,486913.89,2023-03-28
872,25,Grid Instability,42.75,283527.76,2024-04-13
873,77,Voltage Drop,25.31,319525,2023-05-30
874,158,Voltage Drop,5.75,428095.73,2024-09-29
875,195,Transformer Failure,7.11,197189.37,2023-08-14
876,3,Voltage Drop,8.63,111377.79,2024-01-30
877,112,Grid Instability,16.47,225300.66,2023-02-11
878,14,Transformer Failure,1.75,149917.32,2024-03-19
879,30,Grid Instability,22.62,350099.83,2024-11-24
880,158,Grid Instability,10.4,96121.33,2023-10-21
881,102,Overheating,30.13,468880,2024-09-02
882,104,Grid Instability,4.53,126748.13,2024-09-30
883,133,Voltage Drop,38.12,146048.93,2023-05-04
884,74,Overheating,45.04,432609.57,2024-01-05
885,111,Overheating,18.27,67735.75,2024-10-06
886,34,Overheating,4.57,331403.11,2024-08-06
887,118,Transformer Failure,43.11,128529.89,2023-05-04
888,123,Grid Instability,36.07,434366.41,2023-06-16
889,115,Transformer Failure,32.33,483767.63,2024-12-07
890,81,Voltage Drop,3.45,211490.19,2023-04-19
891,199,Overheating,27,186668.27,2023-02-13
892,134,Transformer Failure,32.08,56346.88,2024-05-30
