credit_id,plant_id,credits_generated,market_price_usd,transaction_date
701,70,1285.62,22.6,2024-05-16
702,170,911.57,26.44,2023-12-09
703,156,5954.09,66.54,2023-11-02
704,68,6393.04,82.67,2023-08-02
705,103,6622.65,73.3,2023-11-21
706,192,935.59,22.26,2023-08-18
707,41,1677.44,45.46,2023-09-19
708,41,7306.58,24.11,2023-05-03
709,45,5350.81,97.35,2023-02-08
710,123,1211.69,35.43,2024-01-29
711,66,7765.35,61.04,2023-01-07
712,194,2744.45,35,2023-06-22
713,110,5021.86,47.3,2023-11-25
714,198,8802.85,28.7,2024-07-21
715,24,8873.58,34.59,2023-10-03
716,15,7269.61,13.94,2023-08-04
717,62,9316.16,38.19,2024-02-16
718,28,1432.04,49.82,2024-10-13
719,186,3591.62,41.81,2023-11-14
720,3,6875.96,49.44,2024-03-03
721,184,7189.02,62.4,2023-10-07
722,5,9100.28,67.26,2024-05-14
723,37,6377.73,32,2023-02-21
724,188,1901.92,10.07,2024-08-27
725,170,9064.31,35.53,2023-09-28
726,181,4756.96,53.33,2023-07-02
727,50,5938.09,61.82,2023-11-25
728,115,5934.36,12.76,2023-09-03
729,3,2947.72,20.87,2023-12-22
730,144,6493.8,69.9,2024-11-23
731,125,7393.23,14.38,2024-06-15
732,108,6280.76,68.65,2024-05-31
733,99,6305.59,48.57,2023-05-15
734,127,240.65,31.81,2024-04-03
735,112,401.34,22.76,2023-05-14
736,57,2613.3,81.28,2023-11-27
737,181,9648.39,77.27,2024-07-06
738,45,1408.08,81.27,2024-03-29
739,164,4562.07,18.72,2024-02-06
740,181,4646.84,82.78,2023-02-20
741,5,5060.68,33.51,2023-10-21
742,79,8092.84,61.17,2023-02-06
743,103,1013.91,94.25,2024-02-27
744,135,2636.11,27.19,2023-09-05
745,139,2446.4,36.52,2023-02-19
746,14,2951.13,65.29,2024-05-08
747,162,6083.66,58.42,2023-06-28
748,41,162.55,80.2,2023-08-17
749,117,4654.49,9.37,2024-08-25
750,64,7384.54,6.02,2023-08-21
751,113,492.17,11.39,2023-03-27
752,97,1624.98,45.74,2024-03-02
753,50,136.31,18.34,2023-01-05
754,60,5066.28,7.53,2023-10-15
755,114,7222.74,69.14,2024-11-08
756,17,5270,30.36,2024-05-06
757,48,5934.55,32.54,2024-06-15
758,78,405.29,65.57,2023-07-31
759,148,9840.91,39.16,2023-11-28
760,173,5424.73,28.08,2024-02-08
761,91,8836.97,19.9,2024-08-21
762,20,1997.68,60.57,2024-11-08
763,78,5466.89,55.13,2023-05-21
764,35,9292.84,85,2023-11-24
765,56,531.59,68.74,2024-04-08
766,139,5200.44,86.2,2024-04-06
767,17,7403.93,54.89,2023-02-04
768,152,9211.13,55.03,2024-12-23
769,169,7213.35,51.23,2023-02-23
770,97,5559.26,82.08,2023-09-23
771,107,1961.67,36.31,2024-07-28
772,18,839.47,64.9,2024-03-11
773,17,1743.83,21.09,2023-02-18
774,32,6344.43,81.1,2024-08-07
775,3,638.42,71.67,2024-04-14
776,70,8977.13,42.61,2024-05-11
777,21,8192.78,30.46,2024-11-19
778,46,2763.21,21.19,2024-04-01
779,172,898.6,25.98,2024-05-25
780,59,5688.88,83.74,2024-04-17
781,143,213.86,28.67,2024-03-03
782,184,6955.08,18.43,2024-08-23
783,63,8974.45,45.55,2024-04-18
784,74,8459.03,56.5,2023-02-28
785,62,4352.01,96.25,2023-04-01
786,188,630.04,25.85,2023-11-16
787,154,2471.87,8.66,2023-01-10
788,5,5337.25,89.59,2023-06-10
789,130,9422.41,68.9,2024-03-29
790,153,5055.11,66.05,2024-09-03
791,152,530.7,63.17,2023-02-27
792,105,6808.49,49,2023-05-21
793,153,8535.27,68.4,2023-06-24
794,9,9248.94,54.61,2023-05-08
795,82,9885.78,62.44,2024-10-10
796,63,9821.82,75.59,2024-03-19
797,170,3365.01,96.01,2024-10-28
798,133,6572.41,56,2023-12-23
799,131,900.53,18.85,2024-03-15
800,98,3101.05,19.89,2024-09-28
801,77,9940.51,28.34,2024-12-07
802,32,988.57,7.43,2023-05-02
803,46,2858.13,67.86,2023-12-14
804,137,7252.51,46.41,2023-02-10
805,134,8755.11,49.53,2023-12-22
806,145,675.29,75.39,2024-01-28
807,169,4367.15,53.96,2024-02-20
808,50,3219.7,29.78,2023-10-25
809,136,9761.34,30.6,2023-10-05
810,182,9431.97,43.81,2023-11-29
811,125,1481.41,55.22,2023-11-15
812,41,6487.44,21.58,2023-09-23
813,97,9028.75,94.49,2024-10-28
814,110,6662.11,35.83,2024-01-29
815,88,4982.15,95.5,2024-07-01
816,151,9175.68,67.55,2024-10-05
817,131,7037.25,50.12,2023-09-13
818,28,4423.6,55.97,2024-12-04
819,128,5399.75,22.59,2023-01-11
820,78,2207.38,26.29,2024-04-02
821,185,1676.6,59.03,2023-10-20
822,175,8214.97,99.49,2024-11-23
823,147,4346.16,54.42,2023-02-10
824,96,5105.77,94.29,2024-09-08
825,167,205.31,78.98,2023-02-10
826,189,108.17,71.56,2024-05-05
827,177,6040.38,5.21,2024-07-12
828,34,2635.6,50.33,2023-05-17
829,81,5578.47,21.27,2024-11-09
830,133,1237.64,51.24,2023-04-15
831,118,1285.58,76.64,2024-08-01
832,169,1158.09,65.33,2023-10-10
833,45,4702.69,60.06,2024-07-27
834,69,5103.62,30.65,2023-01-13
835,39,7938.27,75.46,2024-11-08
836,147,2304.91,83.11,2023-01-03
837,19,1445,42.48,2024-12-16
838,103,3444.49,85.97,2023-02-20
839,16,2683.98,84.78,2024-04-28
840,126,4098.03,9.04,2023-04-12
841,47,6469.95,25.14,2024-09-10
842,109,3964.95,37.41,2024-05-05
843,131,6851.15,56.7,2023-01-24
844,44,2707.06,76.74,2024-05-13
845,44,5693.88,45.02,2023-10-27
846,192,2287.65,24.04,2023-04-15
847,174,6347.22,36.72,2023-08-12
848,112,9405.25,52.76,2024-01-21
849,82,679.29,81.81,2024-08-04
850,149,7173.25,23.08,2024-04-11
851,62,9588.62,41.63,2023-11-06
852,162,7608.04,22.1,2024-05-18
853,189,1833.38,86.65,2023-08-01
854,68,2307.62,92.95,2024-07-22
855,140,7625.77,71.5,2023-06-01
856,85,7324.73,16.55,2023-08-25
857,157,3447.45,38.43,2024-07-08
858,192,6483.39,72.23,2024-11-11
859,147,4860.5,88.86,2024-06-14
860,147,7109.3,11.78,2023-12-14
861,24,1487.59,7.45,2024-05-07
862,60,9721.42,33.52,2023-06-13
863,166,584.93,88.69,2023-02-17
864,43,9656.68,50.73,2024-01-14
865,107,327.21,43.54,2023-12-07
866,72,8565.83,69.26,2023-09-20
867,34,443.59,78.43,2024-03-15
868,154,6687.88,89.1,2023-03-30
869,63,9197.42,79.43,2023-02-28
870,178,5932.12,94.31,2024-09-26
871,197,8240.28,99.23,2023-03-01
872,16,2610.76,40.04,2023-11-15
873,184,7259.24,61.67,2024-06-08
874,50,1365.28,19.46,2024-08-14
875,94,7675.67,75.25,2024-07-06
876,101,8325.39,58.99,2023-12-13
877,140,8915.17,20.54,2023-08-30
878,20,7373.75,38.72,2023-11-28
879,124,9761.26,45.28,2024-05-09
880,125,6248.82,84.98,2023-08-08
881,61,4045.82,6.26,2023-09-05
882,105,4382.73,23.9,2023-11-29
883,173,4923.4,11.05,2023-05-23
884,28,387.15,5.17,2024-12-09
885,54,799.96,13.96,2023-01-26
886,38,7976.44,46.79,2023-09-27
887,140,971.88,41.23,2024-04-21
888,50,3081.15,48.02,2024-01-03
889,30,2275.99,44.61,2024-01-18
890,172,8446.23,48.31,2023-04-28
891,108,1255.09,45.2,2023-10-01
892,96,5084.81,49.77,2024-10-10
893,131,2328.61,55.17,2024-08-01
894,179,1479.37,37.19,2024-05-30
895,39,7879.02,36.27,2023-04-05
896,182,3481.48,15.66,2024-02-14
897,30,1859.18,27.83,2024-10-27
898,32,5475.18,76.91,2023-11-18
899,46,1877.75,35.52,2024-06-27
900,91,2802.82,44.63,2023-10-05
901,163,8962.41,92.85,2024-11-27
902,164,9698.74,87.18,2024-12-01
903,63,5568.04,22.24,2024-10-15
904,33,9609.5,82.65,2023-07-29
905,49,6102.9,6.67,2023-12-13
906,130,4931.72,74.37,2023-07-23
907,118,4766.33,80.39,2023-05-25
908,142,612,21.38,2024-05-12
909,200,5733.54,93.61,2024-12-28
910,28,1867.92,17.68,2023-02-17
911,103,3783.84,86.22,2024-05-12
912,185,1022.31,22.22,2023-10-24
913,172,7335.14,73.69,2023-03-18
914,100,7785.4,42.43,2023-04-23
915,49,2525.02,30.01,2023-11-12
916,7,3821.88,9.62,2024-02-28
917,142,5723.86,48.23,2024-02-10
918,52,7433.42,56.2,2024-05-04
919,167,7668.22,65.1,2023-08-03
920,188,2835.45,65.52,2024-01-24
921,120,1108.84,98.27,2024-01-05
922,93,5049.26,7.7,2023-04-23
923,102,4699.9,75.97,2024-12-12
924,63,313.51,68.15,2024-01-23
925,197,6848.5,19.51,2024-11-12
926,75,2989.28,93.62,2023-01-28
927,137,9310.66,40.1,2024-08-17
928,65,3808.29,61.45,2023-11-21
929,43,268.06,48.08,2023-10-05
930,100,1157.43,63.39,2023-11-13
931,138,7881.4,69.27,2024-03-01
932,29,7503.31,7.29,2024-09-04
933,133,3272.27,50.32,2023-08-16
934,182,6162.15,83.72,2023-11-28
935,166,7213.52,81.63,2024-01-03
936,163,2132.57,13.82,2023-12-11
937,19,6473.66,11.27,2023-05-08
938,59,5039.33,93.07,2023-03-26
939,10,5305.91,77.17,2024-04-26
940,168,1791.54,51.46,2024-08-01
941,50,7755.52,42.94,2023-10-29
942,87,784.7,27.19,2024-05-10
943,31,8187.09,46.92,2024-07-24
944,148,9958.09,97.21,2023-01-14
945,144,4626.69,82.81,2023-02-14
946,80,7126.3,33.6,2024-03-12
947,118,186.9,5.97,2023-02-17
948,158,8926.17,87.2,2024-02-05
949,68,8594.36,51.94,2024-05-30
950,97,5585.65,61.74,2023-10-23
951,26,968.39,34.49,2024-03-19
952,200,7486.29,49.28,2024-02-06
953,101,4464.97,48.46,2024-08-31
954,175,7902.37,52.68,2024-12-24
955,185,395.02,77.8,2023-05-27
956,10,222.68,22.65,2023-04-06
957,191,2606.22,78.78,2024-11-27
958,186,6376.09,37.96,2024-04-10
959,6,9774.64,41.12,2024-04-18
960,65,8954.42,95.33,2024-08-20
961,144,5018.7,10.96,2023-12-13
962,185,1716.84,14.44,2023-03-01
963,196,5320.28,52.64,2024-07-01
964,55,9697.4,80.54,2023-07-15
965,69,846.7,40.59,2024-11-09
966,62,2773.67,52.95,2024-09-10
967,20,4499.18,97.46,2023-08-03
968,46,3117.03,90.08,2024-12-08
969,187,2031.42,15.58,2023-07-24
970,70,9028.64,5.72,2023-09-05
971,89,636.45,30.73,2023-09-16
972,117,2384.23,18.2,2023-11-19
973,49,9001.2,94.19,2023-01-04
974,133,772.6,63.88,2024-12-07
975,169,4698.31,49.81,2023-11-05
976,196,5971.5,14.98,2024-04-09
977,1,4428.76,87.39,2024-01-10
978,46,7023.88,43.71,2023-03-22
979,23,9335.29,88.38,2024-02-11
980,102,7180.67,78.02,2023-04-24
981,148,7623.73,59.36,2024-11-30
982,166,2501.27,75.16,2023-04-25
983,76,6000.67,64.09,2024-07-24
984,167,1082.97,59.46,2023-10-23
985,28,8759.01,33.92,2023-06-30
986,51,4941.3,52.76,2024-06-17
987,199,5514.3,54.77,2024-03-21
988,199,2689.67,58.11,2023-09-23
989,125,9031.49,10.77,2024-11-06
990,105,901.92,54.05,2023-08-08
991,69,5094.94,47.52,2023-10-27
992,51,7438.35,56.22,2023-10-06
993,64,8075.7,70.84,2024-02-13
994,45,7315.43,30.07,2024-07-06
995,99,4231.03,82.13,2024-05-29
996,91,5066.51,82.53,2023-08-12
997,29,6535.48,60.09,2024-02-29
998,119,4103.41,65.8,2024-08-09
999,178,2694.38,76.98,2024-09-04
1000,31,560.88,41.49,2023-10-07
1001,21,7026.31,17.49,2023-04-19
1002,176,3355.36,29.64,2024-06-18
1003,78,221.79,71.33,2024-03-16
1004,81,4541.03,78.46,2023-07-26
1005,196,1424.55,67.56,2024-09-13
1006,148,4197.36,32.64,2023-10-01
1007,183,2743.29,26.64,2024-02-16
1008,141,1541.17,60.59,2024-05-21
1009,121,3307.63,84.18,2024-03-17
1010,86,4814.18,83.49,2023-03-27
1011,54,8187.15,71.51,2024-01-28
1012,155,1911.56,44.77,2024-08-21
1013,58,3435.99,34.93,2024-04-04
1014,4,4683.31,83.07,2024-08-14
1015,2,5727.72,7.2,2024-01-31
1016,30,1623.25,13.66,2023-06-02
1017,138,264.57,44.26,2024-03-01
1018,3,9862.2,74.32,2023-07-04
1019,104,291.93,17.04,2023-08-28
1020,14,9022.16,5.04,2023-09-10
1021,64,4965.68,48.4,2024-02-02
1022,96,8053.66,80.2,2024-11-13
1023,69,401.07,47.32,2023-12-21
1024,169,7852.93,16.44,2024-08-07
1025,11,9499,69.57,2023-10-11
1026,199,9107.78,51.38,2024-07-26
1027,183,710.98,54.15,2024-08-04
1028,31,8808.43,76.8,2024-11-01
1029,163,4476.25,20.17,2024-06-13
1030,66,335.46,52.98,2023-02-17
1031,103,3549.51,49.21,2023-01-09
1032,56,6238.54,77.02,2023-12-26
1033,182,7119.95,53.02,2024-12-18
1034,83,3616.97,56.67,2024-09-07
1035,21,9026.24,61.94,2024-08-19
1036,58,3673.31,12.9,2024-08-23
1037,141,9146.18,48.01,2024-12-21
1038,9,8452.06,77.87,2024-12-10
1039,191,3398.1,99.39,2024-08-01
1040,81,3687.33,98.14,2023-01-12
1041,148,7368.12,34.93,2023-04-12
1042,62,6531.1,96.62,2024-07-11
1043,168,8406.25,13.59,2024-05-01
1044,16,4383.9,32.19,2023-02-13
1045,22,1348.02,68.34,2023-08-08
1046,51,3232.31,97.48,2024-09-19
1047,99,9671.49,69.53,2024-02-11
1048,74,2757.28,33.96,2024-04-14
1049,117,8795.06,53.42,2024-09-13
1050,158,1794.42,25.92,2024-08-27
1051,1,8350.97,78.16,2023-06-16
1052,99,351.32,97.41,2023-01-04
1053,105,778.06,38.39,2023-08-17
1054,7,9763.16,71.24,2024-04-20
1055,138,1741.86,44.07,2024-05-26
1056,198,1653.02,18.34,2023-02-18
1057,197,4168.28,17.22,2024-12-17
1058,33,9753.76,75.3,2024-09-05
1059,74,2879.59,72.14,2023-12-25
1060,54,4834.88,92.45,2024-12-13
1061,131,6454.31,51.48,2024-01-16
1062,63,4734.28,23.25,2023-03-04
1063,178,6627.39,29.05,2024-08-28
1064,153,2298.89,26.28,2024-06-11
1065,196,8769.53,64.42,2023-04-03
1066,85,394.29,8.35,2024-09-20
1067,170,5801.82,22.84,2024-01-29
1068,138,4397.07,33.18,2023-05-08
1069,115,3178.37,77.02,2023-04-05
1070,150,4821.87,91.9,2024-04-14
1071,155,5210.39,25.13,2023-12-15
1072,87,6269.33,77.96,2023-09-04
1073,23,2720.52,86.28,2023-10-08
1074,165,4108.13,26.96,2024-05-13
1075,131,4065.92,73.97,2023-01-22
1076,114,495.02,91.92,2024-09-14
1077,199,3845.47,5.55,2024-03-10
1078,64,6277.05,37.39,2024-10-28
1079,33,4866.22,10.66,2024-05-31
1080,174,7871.31,37.06,2024-11-03
1081,12,6699.82,88.14,2023-10-13
1082,17,3714.53,62.56,2023-10-12
1083,162,6572.43,41.27,2023-09-15
1084,141,794.15,65.79,2024-04-27
1085,35,7566.45,38.79,2023-11-19
1086,144,2572.36,9.4,2023-04-18
1087,129,4236.86,92.99,2023-05-21
1088,173,3222.22,37.06,2024-01-28
1089,22,3360.92,72.27,2024-11-10
1090,4,4139.47,53.89,2023-07-27
1091,108,2578.16,38.55,2023-06-03
1092,151,9800.68,93.87,2023-07-28
1093,158,7045.97,99.57,2024-08-19
1094,132,9515.51,27.99,2023-03-13
1095,152,6995.01,28.27,2023-11-12
1096,34,8512.26,89.33,2023-10-14
1097,67,8478,82.33,2024-06-10
1098,72,4876.59,17.77,2023-02-09
1099,93,4206.48,83.18,2024-06-13
1100,169,3376.41,13.22,2023-06-20
1101,93,4252.05,63.01,2023-03-18
1102,60,4102.68,71.81,2024-03-02
1103,34,5467.85,86.78,2024-11-07
1104,88,5970.51,84.53,2024-10-08
1105,94,8687.68,66.16,2024-09-19
1106,56,7415.55,94.57,2023-07-19
1107,175,495.27,78.62,2024-06-25
1108,193,107.39,91.49,2023-09-13
1109,76,8615.74,76.75,2023-04-01
1110,27,9517.8,20.73,2023-03-04
1111,76,8114.5,41.03,2024-02-09
1112,36,8488.28,5.72,2024-08-18
1113,29,8086.81,6,2023-04-02
1114,86,9267.76,19.17,2023-06-03
1115,88,9762.63,45.95,2024-04-03
1116,74,412.85,23.49,2024-06-01
1117,82,8995.42,42.11,2023-02-23
1118,58,1788.94,23.02,2024-08-14
1119,155,1101.5,27.1,2024-02-27
1120,104,3523.38,96.81,2024-12-26
1121,80,7189.91,41.6,2023-08-04
1122,36,4493.72,48.88,2023-08-05
1123,22,4747.36,17.58,2023-12-28
1124,116,340.49,8.8,2023-12-21
1125,55,4826.66,76.72,2024-07-20
1126,98,4975.58,50.3,2023-05-17
1127,138,6394.42,19.83,2023-08-12
1128,91,4640.29,44.19,2023-11-29
1129,194,4396.71,44.84,2024-07-14
1130,99,8105.65,84.33,2024-12-29
1131,109,4842.49,46.22,2024-06-18
1132,17,4043.71,45.63,2024-11-05
1133,52,7435.9,72.06,2024-12-21
1134,9,7363.15,53.75,2023-05-24
1135,107,828.97,93.18,2024-11-01
1136,56,3669.93,67.66,2024-03-30
1137,10,5634.19,60.79,2024-07-31
1138,180,763.62,66.07,2024-10-04
1139,133,6369.62,62.2,2023-01-27
1140,146,8719.15,20.26,2024-03-01
1141,179,8185.52,60.41,2024-10-11
1142,74,3269.55,83.94,2024-09-13
1143,165,6827.49,18.51,2023-03-25
1144,111,3801.35,28.66,2024-03-30
1145,126,3360.64,80.47,2024-12-19
1146,59,1826.91,6.6,2024-02-29
1147,109,7635.52,78.82,2023-12-15
1148,28,2059.55,74.28,2023-11-06
1149,78,6389.23,30.8,2024-12-24
1150,90,6997.67,52.42,2023-07-25
1151,137,4299.02,14.48,2023-01-07
1152,172,1717,17.13,2024-03-25
1153,56,444.04,54.32,2023-11-22
1154,111,6041.57,23.09,2024-03-09
1155,52,8197.02,60.91,2024-12-21
1156,145,6371.95,22.86,2024-03-11
1157,102,6009.63,11.47,2024-05-08
1158,156,4146.02,12.07,2023-02-20
1159,84,6182.93,94.53,2023-05-30
1160,121,3043.2,47.17,2024-02-15
1161,37,6797.35,68.14,2024-12-02
1162,1,4099.64,98.72,2023-10-12
1163,53,3146.18,73.37,2023-10-29
1164,1,4241.98,99.61,2023-06-29
1165,151,5401.22,30.97,2023-06-29
1166,75,9918.3,10.54,2024-11-29
1167,189,7193.24,5.22,2024-02-22
1168,101,5325.46,88.92,2024-11-15
1169,119,1114.72,45.95,2024-04-24
1170,200,4971.79,50.08,2023-06-11
1171,89,6674.56,17.07,2024-06-18
1172,5,7273,24.8,2023-02-16
1173,125,3543.11,99.87,2024-04-19
1174,135,1517.43,46.49,2024-01-31
1175,183,8172.2,91.36,2024-06-17
1176,120,6651.71,53.63,2024-11-10
1177,153,354.12,90.29,2023-08-21
1178,18,5166.62,19.38,2024-06-23
1179,127,3762.23,64.81,2024-07-07
1180,107,108.61,66.45,2023-08-21
1181,188,5484.27,30.35,2023-10-27
1182,34,7566.41,97.19,2024-12-01
1183,3,2613.38,5.77,2024-01-25
1184,74,817.1,14,2023-12-02
1185,18,9516.02,85.25,2023-10-08
1186,123,2532.93,99.7,2024-10-18
1187,102,7067.93,12.81,2024-02-24
1188,95,1459.16,57.71,2023-02-27
1189,58,3558.33,61.01,2023-02-22
1190,196,3302.84,73.23,2023-01-11
1191,80,8076.56,35.57,2024-02-01
1192,100,1471.42,25.59,2023-02-05
1193,31,8536.88,47.59,2023-07-27
1194,75,6222.78,45.26,2024-01-16
1195,22,3748.22,76.32,2023-09-17
1196,159,4769.71,95.22,2024-03-24
1197,8,2141.23,19.53,2024-02-03
1198,12,5508.85,21.37,2023-08-21
1199,167,3770.29,80.25,2023-08-07
1200,55,7206.5,17.86,2024-12-16
1201,172,4601.24,14.83,2023-04-24
1202,121,4859.77,22.7,2024-04-19
1203,120,8471.83,59.86,2023-08-27
1204,112,2154.22,18.09,2024-12-17
1205,159,3947.72,14.14,2024-02-21
1206,43,7467.86,20.98,2023-11-17
1207,29,8401.9,69.31,2024-06-07
1208,37,8961.8,52.16,2023-03-28
1209,42,8548.16,72.22,2024-01-18
1210,163,2021.61,16.68,2024-04-11
1211,27,2994.94,68.52,2024-11-04
1212,192,7435.54,57.72,2024-11-03
1213,20,8042.62,73.3,2023-04-10
1214,118,9032.87,48.89,2023-05-12
1215,198,5776.63,61.09,2024-10-08
1216,126,8804.35,56.59,2023-10-08
1217,108,5747.19,42.02,2023-10-22
1218,178,6476,84.04,2023-03-22
1219,52,7941.42,97.68,2023-03-13
1220,36,8973.81,76.41,2024-02-07
1221,170,3422.95,55.32,2024-07-25
1222,80,2990.49,46.13,2023-06-01
1223,197,2813.97,70.49,2024-03-06
1224,84,8033.21,90.16,2023-02-12
1225,101,1179.8,20.1,2024-05-18
1226,59,1304.45,67.38,2023-07-06
1227,29,3435.26,99.12,2024-10-28
1228,106,7357.88,76.77,2023-04-26
1229,189,8774.46,55.94,2023-09-29
1230,7,4236.36,22.97,2024-09-21
1231,63,7187.79,98.16,2023-11-11
1232,130,889.42,66.17,2024-11-04
1233,161,2382.16,20.51,2024-04-04
1234,198,5521.95,30.05,2024-05-04
1235,48,4103.45,50.25,2024-10-29
1236,113,4285.93,85.4,2024-02-19
1237,54,8532.28,38.99,2024-05-10
1238,145,2125.77,65.81,2023-01-09
1239,10,7831.77,55.04,2024-10-17
1240,34,9964.08,38.67,2023-06-24
1241,7,2103.03,93.55,2024-11-15
1242,148,112.74,23.91,2024-05-11
1243,146,2048.11,46.44,2024-03-04
1244,64,1918.57,73.65,2024-01-04
1245,164,8939.65,40.34,2023-12-04
1246,138,607.64,35.88,2024-01-23
1247,79,1324.48,88.46,2023-06-30
1248,112,8524.87,23.12,2024-09-15
1249,34,4037.96,6.83,2024-02-06
1250,91,9985.47,41.82,2023-01-02
1251,105,829.97,69.29,2023-01-31
1252,168,335.38,67.11,2023-04-24
1253,123,8909.67,81.26,2024-10-05
1254,13,5169.19,52.36,2023-02-08
1255,55,1542.17,68.36,2024-02-20
1256,156,2414.49,32.55,2023-09-10
1257,30,7782.95,14.52,2023-10-29
1258,62,5344.57,5.16,2023-02-04
1259,45,6756.1,60.77,2023-07-05
1260,186,5063.12,22.76,2023-09-05
1261,56,8674.58,64.63,2023-06-23
1262,17,2699.69,20.94,2024-05-24
1263,59,2767.45,15.48,2024-10-25
1264,159,1750.87,74.58,2023-05-14
1265,83,5701.02,48.44,2024-05-05
1266,93,178.11,74.2,2024-07-24
1267,3,6906.83,70.66,2024-05-05
1268,192,8749.59,33.07,2023-02-16
1269,156,4961.08,84.19,2024-04-07
1270,193,4164.49,66.63,2024-08-30
1271,32,1129.52,75.84,2024-08-29
1272,105,1491.12,81.08,2023-10-28
1273,197,6539.85,16.75,2024-09-09
1274,188,5963.85,21.32,2024-07-25
1275,51,2609.65,43.56,2023-09-13
1276,170,3699.06,57.33,2023-03-07
1277,152,5288.14,55.1,2023-08-15
1278,177,4503.56,18.43,2023-01-16
1279,71,7003.14,71.56,2024-05-03
1280,139,3101.45,77.9,2024-05-01
1281,182,466.9,44.66,2023-10-30
1282,190,1402.81,59.14,2024-09-28
1283,124,8794.85,22.52,2024-07-16
1284,2,5177,31.72,2023-04-30
1285,69,818.88,43.58,2023-09-07
1286,136,1224.88,15.45,2023-05-24
1287,172,6826.82,8.19,2023-03-06
1288,171,9611.09,30.9,2024-04-25
1289,167,5612.91,33.92,2023-02-02
1290,83,4324.56,19.69,2024-03-09
1291,153,730.36,93.48,2023-07-01
1292,172,6097.82,33.54,2023-09-12
1293,135,9634.48,82.73,2024-09-20
1294,85,2652.29,8.7,2023-10-01
1295,173,3286.52,58.8,2023-02-12
1296,194,3729.03,75.64,2024-04-16
1297,88,5472.14,5.36,2023-03-07
1298,60,1280.99,9.73,2023-05-24
1299,55,4740.51,23.01,2023-10-19
1300,190,7043.99,53.49,2023-02-21
1301,3,856.65,17.6,2024-10-29
1302,10,2622.34,21.2,2024-10-30
1303,85,4554.96,25.06,2024-03-06
1304,2,842.86,85.49,2024-11-21
1305,139,8195.28,12.15,2024-03-13
1306,90,5293.77,43.27,2024-11-07
1307,10,1483.19,46.54,2023-09-29
1308,40,579.66,31.36,2024-10-15
1309,29,487.29,60.95,2024-08-27
1310,121,7978.46,88.84,2024-09-25
1311,141,2823.85,39.56,2023-09-28
1312,51,4965.94,50.2,2024-07-08
1313,193,6722.54,37.33,2024-06-18
1314,12,9184.89,28.29,2024-11-06
1315,155,1240.91,96.34,2023-11-22
1316,20,2724.9,16.87,2024-05-01
1317,99,3373.2,41.95,2023-08-12
1318,118,3670.37,61.69,2024-04-01
1319,44,4299.68,38.54,2024-10-08
1320,43,2374.64,51.11,2023-04-09
1321,166,3466.7,7.44,2024-05-31
1322,84,2119.34,77.32,2024-09-24
1323,164,2383.99,81.12,2023-07-08
1324,187,9740.9,92.45,2024-05-03
1325,99,1772.87,86.46,2023-03-11
1326,30,5066.25,37.37,2023-12-04
1327,89,3666.85,89.52,2023-11-12
1328,56,7194.51,29.1,2023-09-30
1329,39,7585.33,95.96,2024-06-11
1330,111,9809.07,52.91,2023-05-22
1331,27,5423.67,10.68,2023-04-27
1332,174,8582.39,75.45,2023-08-12
1333,28,2499.9,55,2024-04-08
1334,43,9152.46,34.79,2023-12-28
1335,66,5803.9,88.38,2023-03-25
1336,44,5558.78,44.89,2024-11-08
1337,193,6339.19,41.57,2024-03-28
1338,174,2698.67,77.25,2023-09-11
1339,77,4654.48,51.82,2024-12-27
1340,17,9916.02,52.23,2023-12-04
1341,170,7385.96,43.33,2023-04-15
1342,112,4528.44,63.05,2023-03-11
1343,63,9378.02,56.21,2023-07-06
1344,188,5081.42,89.12,2024-11-01
1345,64,625.79,68.6,2024-06-10
1346,25,4937.75,33.26,2023-06-21
1347,24,4807,42.32,2023-05-11
1348,33,390.92,96.75,2023-11-18
1349,113,4002.21,38.41,2024-03-14
1350,63,994.08,62.97,2024-06-03
1351,182,278.59,16.35,2024-04-28
1352,164,8712.94,54.11,2023-02-12
